player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Udoka Azubuike,azubuud01,2023,RS,UTA,785,359,-4.865376574922037,.979419679845524,-3.885956895076513,-6.299387132153449,-1.953437221043024,-8.252824353196473,-5.484095821829059,.4670554570320787,-5.01704036479698,-.4133732294006315,-.4133732294006315,0,-5.826317149658714,-1.400340536684238,-7.226657686342953,-.4525997296007867
Marvin Bagley III,baglema01,2023,RS,DET,2066,990,-1.942499100062162,.9674902519888227,-.9750088480733394,-1.356408457432507,-1.741878662899646,-3.098287120332152,-1.875703859113274,.5225691540811566,-1.353134705032117,.7027748176940437,.7027748176940437,0,-2.050822659831054,-.4196888743664691,-2.470511534197523,-.3975603735320883
Patrick Baldwin Jr.,baldwpa01,2023,PO,GSW,24,11,-8.208638829252205,9.207033688537269,.9983948592850638,-10.47834677680094,-.8647480422864231,-11.34309481908736,-9.13722021809081,7.656970992100923,-1.480249225989888,.0073433579559369,0,.0073433579559369,-8.153850731557,5.520407235397784,-2.633443496159217,-.0829174097708581
Patrick Baldwin Jr.,baldwpa01,2023,RS,GSW,483,226,-2.204356270192647,-2.151561914519385,-4.355918184712032,-5.742984257799923,-3.131770425077346,-8.874754682877271,-3.076889037993521,-2.476400629142037,-5.553289667135558,-.3244567902978561,-.3244567902978561,0,-1.437068177722324,-2.957199281829591,-4.394267459551916,.381870668967053
LaMelo Ball,ballla01,2023,RS,CHA,2757,1268,1.819526217783188,-.3621583149936957,1.457367902789492,2.658502196157318,-3.271476262939958,-.6129740667826398,2.22135327474467,-.9817276985201808,1.239625576224489,2.620348369311582,2.620348369311582,0,2.710252628402781,-.1347986036660379,2.575454024736743,1.537870684823082
Mo Bamba,bambamo01,2023,PO,LAL,22,10,-8.079612456277063,-6.938429935143244,-15.01804239142031,-2.719907132646772,27.24624842001281,24.52634128736604,-7.581194505644766,-.3360237976752074,-7.917218303319974,-.0270836181188241,0,-.0270836181188241,-4.901415992486561,-3.448651140702319,-8.35006713318888,-.3833856952560825
Mo Bamba,bambamo01,2023,RS,ORL,1401,681,-.5299583483090352,-1.520413882112061,-2.050372230421096,2.761398208970681,.4496113166809248,3.211009525651606,.1525934517568315,-1.206682473974895,-1.054089022218063,.5856800691169631,.5856800691169631,0,-.2105480475253794,-1.825068499748623,-2.035616547274003,-.609428207410213
Mo Bamba,bambamo01,2023,RS,LAL,190,88,-7.299937182791444,2.567565175264662,-4.732372007526783,-6.917682766213678,2.96447514203584,-3.953207624177838,-7.681037102752392,2.798118726635171,-4.882918376117221,-.0969220474945605,-.0969220474945605,0,-5.621759235803361,.5735998425574491,-5.048159393245911,1.221721915920128
Paolo Banchero,banchpa01,2023,RS,ORL,5096,2430,-1.577063214409028,-.8801230195050767,-2.457186233914104,-.5153537044919074,-4.506574033709296,-5.021927738201204,-1.397951371207266,-1.690712841590382,-3.088664212797648,-.4215158109472696,-.4215158109472696,0,-1.596659606855104,-1.85270582820268,-3.449365435057784,.3953643167041727
Desmond Bane,banede01,2023,PO,MEM,487,231,.815490222541803,-2.39380131171695,-1.578311089175147,2.271545267702576,-2.487072381251894,-.2155271135493178,1.28092452900001,-2.533692156133137,-1.252767627133127,.183768662955313,0,.183768662955313,-.0411084590707078,-3.634181371090672,-3.67528983016138,.9575322968380393
Desmond Bane,banede01,2023,RS,MEM,3961,1841,3.220298675891081,-.0482502939196183,3.172048381971463,3.801330818070144,1.99780409557125,5.799134913641394,3.515911201264865,.3257510200566525,3.841662221321517,6.229188210124355,6.229188210124355,0,2.873543605197638,.6944551951374162,3.567998800335054,.6159578781485913
Dalano Banton,bantoda01,2023,RS,TOR,588,279,-.9302759553148688,-1.506331452624652,-2.436607407939521,-4.532787936327304,-.7688046165489424,-5.301592552876246,-1.748278141079421,-1.453927311058937,-3.202205452138357,-.0643303088762835,-.0643303088762835,0,-1.589090630374729,-.9850312638516522,-2.574121894226381,-.0615266346758801
Dominick Barlow,barlodo01,2023,RS,SAS,893,408,-2.056206583599012,.3429995519701388,-1.713207031628873,-3.192959791942321,-.3775420158395691,-3.57050180778189,-2.376548157715443,.3271499126933648,-2.049398245022079,.1455207764630825,.1455207764630825,0,-3.742244014627194,-.2896630469864778,-4.031907061613671,-.2198131451784147
Harrison Barnes,barneha02,2023,PO,SAC,435,196,-.4605836678552899,2.614969165339042,2.154385497483752,-9.992788830743013,-8.101737410631056,-18.09452624137407,-2.466893955285087,.510185462489479,-1.956708492795608,.0821926872781438,0,.0821926872781438,-2.843564848614016,.0483250587825708,-2.795239789831445,.4512254123217653
Harrison Barnes,barneha02,2023,RS,SAC,5640,2662,.6274845944222522,.4855774201484609,1.113062014570713,1.513208843364429,.0205323232372677,1.533741166601696,.8123272377362422,.4373252261794694,1.249652463915712,5.439890239249526,5.439890239249526,0,.6927567465502386,.1456259053168929,.8383826518671315,.1440509929008201
Scottie Barnes,barnesc01,2023,RS,TOR,5507,2678,-.4147567376724785,.3979318629741533,-.0168248746983252,2.444975327336864,.8109769059734777,3.255952233310342,.1433316649177437,.4986065393812334,.6419382042989772,4.616106807831575,4.616106807831575,0,.8389055019950283,1.387223309606465,2.226128811601493,-.3996725629381163
RJ Barrett,barrerj01,2023,PO,NYK,731,377,1.049160630751907,-1.350683527309635,-.3015228965577283,-7.958114904867486,-4.460496401835288,-12.41861130670277,-.7118370191371325,-2.119979256927329,-2.831816276064461,-.0163356087926432,0,-.0163356087926432,-.2591036317435487,-2.120625621054011,-2.37972925279756,.6351552306662344
RJ Barrett,barrerj01,2023,RS,NYK,5099,2475,-.4648913317209048,-2.061860731456651,-2.526752063177556,-.9588998444832847,-4.084948892721984,-5.043848737205269,-.6483073995051958,-2.614827278294566,-3.263134677799762,-.6511535866207538,-.6511535866207538,0,-.1167236634048014,-2.102275145030853,-2.218998808435654,.4977449014107748
Will Barton,bartowi01,2023,RS,TOR,435,211,-3.501658706793304,-1.050933375677731,-4.552592082471035,-5.723886291984447,.3631898164050933,-5.360696475579354,-4.20532513844942,-.8346375748632735,-5.039962713312693,-.2432449133001942,-.2432449133001942,0,-2.920978787286185,-.2018997090821928,-3.122878496368378,-1.340742600926426
Will Barton,bartowi01,2023,RS,WAS,1637,782,-1.196234136795683,-4.87183993007444,-6.068074066870123,-4.571746930325065,-.9117781995311641,-5.483525129856229,-1.966129642027123,-4.330917131508401,-6.297046773535524,-1.413331569764927,-1.413331569764927,0,-1.656719150011308,-4.256920665238743,-5.913639815250051,-.1324007398324055
Charles Bassey,bassech01,2023,RS,SAS,1093,508,-1.909734741935817,.2790382080178342,-1.630696533917983,-.6798367065157828,2.298228294940807,1.618391588425025,-1.709340629765453,.8258684648732388,-.8834721648922139,.484488024565402,.484488024565402,0,-2.597782589578361,-.5373713907936842,-3.135153980372045,.1498776306114348
Keita Bates-Diop,bateske01,2023,RS,SAS,3121,1452,-1.03894241424069,-.1151362247374467,-1.154078638978136,-2.21231146673347,.6330887255122885,-1.579222741221181,-1.289113328774782,.1058934576219817,-1.183219871152801,1.160565147558754,1.160565147558754,0,-2.20191221542722,-.8890918525833261,-3.091004068010546,-.0105975609979045
Nicolas Batum,batumni01,2023,PO,LAC,195,92,.8627675918744482,-5.710043038036085,-4.847275446161637,-2.943888193123189,-3.506428749444446,-6.450316942567635,.1388856501408262,-5.490915058470542,-5.352029408329716,-.1262731329113218,0,-.1262731329113218,-1.776883408378304,-5.672822274985209,-7.449705683363512,.2396951971948212
Nicolas Batum,batumni01,2023,RS,LAC,3607,1709,-1.054722384958971,.5394417736745324,-.5152806112844385,.6950869247316513,2.189638752189419,2.88472567692107,-.7613746661219387,.9065473755174497,.145172709395511,2.530491848304316,2.530491848304316,0,-1.003440759782102,.8545429479859772,-.1488978117961246,.2438468104722621
Darius Bazley,bazleda01,2023,RS,PHO,131,61,-7.17067050499561,3.10725947042354,-4.06341103457207,-5.496109318726467,-9.850059194302043,-15.34616851302851,-7.284332796604793,.508643962692942,-6.77568883391185,-.1269207663841584,-.1269207663841584,0,-3.747680977976357,1.289562753144988,-2.458118224831369,1.315142043707137
Darius Bazley,bazleda01,2023,RS,OKC,1177,555,-3.051799886460074,3.276642028991249,.2248421425311746,-3.554648588108033,2.372778311725726,-1.181870276382306,-3.349999436786827,3.28047205754037,-.0695273792464568,.7572172867458181,.7572172867458181,0,-2.715622706403997,1.903955413725056,-.8116672926789414,-.2377742711093217
Bradley Beal,bealbr01,2023,RS,WAS,3414,1673,2.350172078166883,-1.415671375955745,.9345007022111382,2.580052309335997,-.67485905859328,1.905193250742717,2.536572124188192,-1.33951019204679,1.197061932141402,3.349344260932766,3.349344260932766,0,2.279223077355803,-1.373811066209172,.9054120111466308,-.5910326868895338
Malik Beasley,beaslma01,2023,PO,LAL,194,91,-1.068135194256062,-4.271467684514089,-5.339602878770151,-6.669479831342912,-1.326333711184212,-7.995813542527124,-2.3425515436761,-4.015144815747617,-6.357696359423716,-.1737343189236447,0,-.1737343189236447,-1.120059214832125,-5.752493827913526,-6.872553042745651,.5579001487280232
Malik Beasley,beaslma01,2023,RS,LAL,1335,621,-1.089239772681454,-.9959084570777339,-2.085148229759188,-2.788989319251647,-.6570306758755735,-3.446019995127221,-1.503184119629168,-1.008566059157893,-2.511750178787061,.0760680885557454,.0760680885557454,0,-.9754315353677556,-1.298645827727814,-2.27407736309557,.7787383845497263
Malik Beasley,beaslma01,2023,RS,UTA,3120,1472,1.08054079720295,-1.80920188931455,-.7286610921116004,-.9725873112164485,-1.753076785134948,-2.725664096351396,.7049804255827484,-1.889332907915655,-1.184352482332907,1.179032648225796,1.179032648225796,0,.9823545484242651,-1.650757543442236,-.6684029950179706,.2754480878981743
MarJon Beauchamp,beaucma01,2023,PO,MIL,11,5,9.039332409066894,-19.47744360322728,-10.43811119416038,5.677499179601928,-3.274091942376497,2.403407237225431,8.886618844830313,-17.2319951724872,-8.34537632765689,-.0147665637872852,0,-.0147665637872852,8.092679938398508,-18.84370422024828,-10.75102428184977,.3006599778885022
MarJon Beauchamp,beaucma01,2023,RS,MIL,1505,701,-3.580353332568313,-1.458125279192475,-5.038478611760787,-3.586877493704431,-2.305610763585486,-5.892488257289918,-3.79458250717001,-1.771707417413062,-5.566289924583072,-1.012430159597854,-1.012430159597854,0,-2.855673445045003,-1.642688302763041,-4.498361747808044,.5194272437550675
Davis Bertans,bertada01,2023,RS,DAL,1028,492,.2435164484617263,-.9532250669850248,-.7097086185232985,-2.373500228303891,-.3949528755964225,-2.768453103900313,-.3056693738712112,-.8643236170872507,-1.169992990958462,.3982858275780662,.3982858275780662,0,-.0535458234176898,-1.801084917989179,-1.854630741406869,.4262715050358927
Patrick Beverley,beverpa01,2023,RS,CHI,1207,605,-2.420008752155267,1.251312448687597,-1.16869630346767,-.8627570816581489,.9995203678201361,.1367632861619872,-2.208912639303591,1.24126128417635,-.9676513551272414,.5409783448834246,.5409783448834246,0,-2.538611149859682,2.508090636384524,-.0305205134751581,-1.684372922529829
Patrick Beverley,beverpa01,2023,RS,LAL,2579,1211,-2.918168089635201,.0523161686986052,-2.865851920936596,-1.804890314655786,-1.321626769578945,-3.126517084234731,-2.869826641132833,-.2393450665554241,-3.109171707688257,-.221244772858063,-.221244772858063,0,-3.296960040509874,.7874952828350644,-2.509464757674809,-.3048538178594332
Saddiq Bey,beysa01,2023,PO,ATL,288,133,1.241177686861387,-6.05525633201317,-4.814078645151783,7.955401329089011,-17.96926763211817,-10.01386630302916,2.654685565450619,-8.899327209579374,-6.244641644128755,-.2446713928307132,0,-.2446713928307132,4.016659943190103,-8.688537806599053,-4.67187786340895,.040220582796158
Saddiq Bey,beysa01,2023,RS,DET,3194,1500,.9770354594281863,-2.112449327992265,-1.135413868564079,.7143568401939905,-1.60919771015917,-.8948408699651792,1.050446845610758,-2.081470361629214,-1.031023516018455,1.314515880480603,1.314515880480603,0,.6621403610587515,-2.107371808288678,-1.445231447229926,-.078015454112154
Saddiq Bey,beysa01,2023,RS,ATL,1348,629,2.373890152199021,-2.383771454167653,-.0098813019686319,5.092860680154457,-.0389260681904199,5.053934611964038,3.062735504380869,-2.021627656416618,1.041107847964251,1.216061601324331,1.216061601324331,0,2.668177011197661,-2.204356354381956,.4638206568157046,-.0468575491585386
Khem Birch,birchkh01,2023,RS,TOR,331,162,-6.402025581422166,-.8143829952741546,-7.21640857669632,-2.42312515403253,2.65682756328156,.2337024092490299,-5.984195086434701,-.147133585897551,-6.131328672332252,-.2777575881830907,-.2777575881830907,0,-6.006345635538354,-.1700399106365612,-6.176385546174915,-.6202273742387643
Goga Bitadze,bitadgo01,2023,RS,IND,431,202,-2.463719088829476,1.859430525814999,-.6042885630144779,-2.346865796725921,5.307123569520356,2.960257772794435,-2.567833298673475,2.761369801047536,.1935365023740614,.3047574267261166,.3047574267261166,0,-2.726950038844811,1.164756940006122,-1.562193098838689,.4642666417268043
Goga Bitadze,bitadgo01,2023,RS,ORL,524,255,1.914322538034027,.9916658291244809,2.905988367158508,-.0975304023619204,4.574743234596425,4.477212832234504,1.646370265111435,1.808170369207991,3.454540634319426,.8039077349098771,.8039077349098771,0,.9046946712791091,.0404306678820897,.9451253391611988,-.4137810599084196
Bismack Biyombo,biyombi01,2023,PO,PHO,165,78,-.7157732574862626,-9.900125479051621,-10.61589873653788,-2.814957303311402,-1.371190680724577,-4.18614798403598,-1.232667747448401,-8.656617168053144,-9.889284915501545,-.2948665495901633,0,-.2948665495901633,-5.127148059191897,-8.09517782690072,-13.22232588609262,.617410718294335
Bismack Biyombo,biyombi01,2023,RS,PHO,1808,874,-4.430391539554133,1.56970286657823,-2.860688672975903,.1065044526907273,1.148031213632858,1.254535666323586,-3.771037895525903,1.52537507110758,-2.245662824418322,.223855691769449,.223855691769449,0,-3.387477711694238,1.061976628541624,-2.325501083152614,-.4648428249730075
Buddy Boeheim,boehebu01,2023,RS,DET,187,90,-2.401141222570518,-2.622044959240555,-5.023186181811074,-.9754881475338609,6.27193867231744,5.296450524783579,-2.220801728939762,-.8632228605554778,-3.08402458949524,-.0152465825739274,-.0152465825739274,0,-3.099874223314157,-2.029220775074021,-5.129094998388178,-.5998918283301622
Bogdan Bogdanovic,bogdabo01,2023,PO,ATL,334,157,7.231583048513778,.8377137573026612,8.069296805816439,11.74125417454571,4.070750565419091,15.8120047399648,8.560716011704491,1.62266272954081,10.1833787412453,1.067657912348504,0,1.067657912348504,10.17736484873563,2.049166235742177,12.22653108447781,-.0745800845597858
Bogdan Bogdanovic,bogdabo01,2023,RS,ATL,3180,1508,2.264922713494512,-.3899671996359876,1.874955513858524,3.108731772459808,-2.528140509768012,.5805912626917964,2.556791083450922,-.8455347674173715,1.71125631603355,3.415854129384279,3.415854129384279,0,2.815176486591181,-.7860511247291423,2.029125361862039,-.4868008669620215
Bojan Bogdanovic,bogdabo02,2023,RS,DET,3990,1893,1.822895059953865,-3.144898743918275,-1.32200368396441,1.783406523557204,-3.210615799488348,-1.427209275931145,2.014861380542667,-3.300906495222317,-1.28604511467965,1.423839190038194,1.423839190038194,0,1.611661818650308,-3.542902124755482,-1.931240306105174,.7095120051043395
Bol Bol,bolbo01,2023,RS,ORL,3165,1505,-3.057724917893209,-1.623599929110408,-4.681324847003618,-3.615245612435172,-.1926341170290508,-3.807879729464223,-3.326431600070617,-1.421151613434089,-4.747583213504706,-1.534799228627372,-1.534799228627372,0,-4.371401421507613,-2.353156801834534,-6.724558223342147,.0627090385894251
Leandro Bolmaro,bolmale01,2023,RS,UTA,147,68,-11.53493304728556,7.470461938794029,-4.064471108491534,-6.446438603999128,10.25606937278981,3.809630768790686,-11.19512038630789,8.551235356637658,-2.643885029670235,.0037435550788752,.0037435550788752,0,-8.74012001285589,4.356798256150817,-4.383321756705072,1.701045877603367
Devin Booker,bookede01,2023,PO,PHO,952,459,9.485297381714313,3.855779247121808,13.34107662883612,4.400924655388359,-9.197857461994065,-4.796932806605707,8.910361745189704,1.431859464165441,10.34222120935515,3.204421096666509,0,3.204421096666509,6.265154108979311,2.352149681702797,8.617303790682108,1.312377750298792
Devin Booker,bookede01,2023,RS,PHO,3792,1835,4.645059808340976,-.9652436307438997,3.679816177597076,6.508768526637338,-.1091797798018166,6.399588746835521,5.324811325462687,-.8700414986378655,4.454769826824822,6.777622770828423,6.777622770828423,0,5.474197626719977,-.1182141610314669,5.35598346568851,.4847473289454221
Brandon Boston Jr.,bostobr01,2023,PO,LAC,2,1,-74.35922037391168,3.346367180874583,-71.0128531930371,-71.86908040895031,1.397536503760967,-70.47154390518935,-78.65942685338048,3.273816418997645,-75.38561043438284,-.0370458201109449,0,-.0370458201109449,-75.3542557637444,-4.344725426068258,-79.69898118981266,-3.015259937358826
Brandon Boston Jr.,bostobr01,2023,RS,LAC,529,248,1.218952333113263,-1.06355293583957,.1553993972736931,-2.846083570132502,-3.229683962407783,-6.075767532540285,.4841159002403698,-1.552438408318448,-1.068322508078078,.2126012145471921,.2126012145471921,0,-.8259478053807778,-1.564223543884619,-2.390171349265397,-.0857469253451625
Chris Boucher,bouchch01,2023,RS,TOR,3125,1523,.467703232733391,.1242094082818472,.5919126410152382,-3.072375838534953,.256324205271876,-2.816051633263077,-.259276300686301,.1495439179926514,-.1097323826936496,2.043302146471799,2.043302146471799,0,.3575893103631894,.2341276091393187,.591716919502508,-.4072202173804987
James Bouknight,bouknja01,2023,RS,CHA,1097,515,-3.539089081822903,-2.397849687682432,-5.936938769505336,-4.095079816709937,1.481687143955105,-2.613392672754832,-3.786364558931731,-1.708378465778597,-5.494743024710328,-.7214770379175192,-.7214770379175192,0,-3.63510991913454,-2.198926766361923,-5.834036685496464,.0402473430167472
Jamaree Bouyea,bouyeja01,2023,RS,MIA,126,65,-7.7410178908759,2.284931312850533,-5.456086578025367,-2.743869474396667,-7.783530594458377,-10.52740006885504,-7.170717966907566,.3141008820436848,-6.856617084863881,-.1328404362626139,-.1328404362626139,0,-7.078972115917567,.9838968235730056,-6.095075292344561,-2.480815481429178
Jamaree Bouyea,bouyeja01,2023,RS,WAS,12,6,-9.496619544091072,-10.23695364379861,-19.73357318788968,-4.151031311887317,18.39320511756625,14.24217380567894,-8.882739619527182,-4.814397819393366,-13.69713743892055,-.0332179056760935,-.0332179056760935,0,-5.122795194249457,-4.302992489058736,-9.425787683308194,-.8839152719269564
